8827288b-a112-417d-92c3-0bea1d0aaf99,d2b32e0d-fee3-43a0-8e83-af613d3ccad1,EU 39
8827288b-a112-417d-92c3-0bea1d0aaf99,d2b32e0d-fee3-43a0-8e83-af613d3ccad1,EU 40
8827288b-a112-417d-92c3-0bea1d0aaf99,d2b32e0d-fee3-43a0-8e83-af613d3ccad1,EU 40.5
8827288b-a112-417d-92c3-0bea1d0aaf99,d2b32e0d-fee3-43a0-8e83-af613d3ccad1,EU 42.5
8827288b-a112-417d-92c3-0bea1d0aaf99,d2b32e0d-fee3-43a0-8e83-af613d3ccad1,EU 43
8827288b-a112-417d-92c3-0bea1d0aaf99,d2b32e0d-fee3-43a0-8e83-af613d3ccad1,EU 44
8827288b-a112-417d-92c3-0bea1d0aaf99,d2b32e0d-fee3-43a0-8e83-af613d3ccad1,EU 44.5
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 37.5
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 38
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 38.5
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 39
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 40
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 40.5
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 41
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 42
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 42.5
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 43
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 44
8827288b-a112-417d-92c3-0bea1d0aaf99,0216f8b5-764a-4b40-ac57-47c53b8ce8a7,EU 44.5
752e70d5-c4af-43cc-866d-f8abebc0d3e3,NULL,EU 40
752e70d5-c4af-43cc-866d-f8abebc0d3e3,NULL,EU 40.5
752e70d5-c4af-43cc-866d-f8abebc0d3e3,NULL,EU 41
752e70d5-c4af-43cc-866d-f8abebc0d3e3,NULL,EU 42
752e70d5-c4af-43cc-866d-f8abebc0d3e3,NULL,EU 42.5
752e70d5-c4af-43cc-866d-f8abebc0d3e3,NULL,EU 43
752e70d5-c4af-43cc-866d-f8abebc0d3e3,NULL,EU 44
752e70d5-c4af-43cc-866d-f8abebc0d3e3,NULL,EU 44.5
752e70d5-c4af-43cc-866d-f8abebc0d3e3,NULL,EU 45
36dff955-8f6f-4d24-a614-134b64f21e29,e51d0aa6-e721-4f86-9a9c-5ba5ba004c27,EU 42.5
36dff955-8f6f-4d24-a614-134b64f21e29,e51d0aa6-e721-4f86-9a9c-5ba5ba004c27,EU 44
36dff955-8f6f-4d24-a614-134b64f21e29,e51d0aa6-e721-4f86-9a9c-5ba5ba004c27,EU 45
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 35.5
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 36
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 36.5
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 37.5
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 38
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 38.5
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 39
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 40
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 40.5
7a6bc836-8625-4e9f-87a6-06999c9949ad,010ecd35-6fb4-431f-876d-33733c36eb5c,EU 41
7a6bc836-8625-4e9f-87a6-06999c9949ad,0659b00b-7eb3-43a9-8455-8ce23bf74df4,EU 36
7a6bc836-8625-4e9f-87a6-06999c9949ad,0659b00b-7eb3-43a9-8455-8ce23bf74df4,EU 36.5
7a6bc836-8625-4e9f-87a6-06999c9949ad,0659b00b-7eb3-43a9-8455-8ce23bf74df4,EU 37.5
7a6bc836-8625-4e9f-87a6-06999c9949ad,0659b00b-7eb3-43a9-8455-8ce23bf74df4,EU 38
7a6bc836-8625-4e9f-87a6-06999c9949ad,0659b00b-7eb3-43a9-8455-8ce23bf74df4,EU 38.5
7a6bc836-8625-4e9f-87a6-06999c9949ad,0659b00b-7eb3-43a9-8455-8ce23bf74df4,EU 39
7a6bc836-8625-4e9f-87a6-06999c9949ad,0659b00b-7eb3-43a9-8455-8ce23bf74df4,EU 40
7a6bc836-8625-4e9f-87a6-06999c9949ad,0659b00b-7eb3-43a9-8455-8ce23bf74df4,EU 40.5
7a6bc836-8625-4e9f-87a6-06999c9949ad,0659b00b-7eb3-43a9-8455-8ce23bf74df4,EU 41
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 40
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 40.5
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 41
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 42
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 42.5
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 43
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 44
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 44.5
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 45
7fe581a1-8779-4091-b9b0-086cd12ca713,017070ef-78ee-4238-93c3-4f8873ae1d18,EU 45.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 27.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 28
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 28.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 29.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 30
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 31
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 31.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 32
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 33
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 33.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 34
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,02190772-45fc-4684-95f1-8dce224fcce7,EU 35
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,6dec29e3-614b-4416-885d-c9016320480b,EU 27.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,6dec29e3-614b-4416-885d-c9016320480b,EU 28.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,6dec29e3-614b-4416-885d-c9016320480b,EU 29.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,6dec29e3-614b-4416-885d-c9016320480b,EU 31
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,6dec29e3-614b-4416-885d-c9016320480b,EU 33
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,6dec29e3-614b-4416-885d-c9016320480b,EU 33.5
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,6dec29e3-614b-4416-885d-c9016320480b,EU 34
9701a274-ff9c-4ba6-a3ae-c37232ed82c5,6dec29e3-614b-4416-885d-c9016320480b,EU 35
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,77330224-d641-48b4-a1d4-5f0839a2ed2a,EU 40.5
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,77330224-d641-48b4-a1d4-5f0839a2ed2a,EU 42
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,77330224-d641-48b4-a1d4-5f0839a2ed2a,EU 42.5
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,77330224-d641-48b4-a1d4-5f0839a2ed2a,EU 43
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,77330224-d641-48b4-a1d4-5f0839a2ed2a,EU 44
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,77330224-d641-48b4-a1d4-5f0839a2ed2a,EU 44.5
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,77330224-d641-48b4-a1d4-5f0839a2ed2a,EU 45
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,77330224-d641-48b4-a1d4-5f0839a2ed2a,EU 45.5
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,77330224-d641-48b4-a1d4-5f0839a2ed2a,EU 46
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 40.5
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 41
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 42
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 42.5
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 43
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 44
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 44.5
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 45
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 45.5
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 46
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 47
0d41c0a4-a1b0-4a8d-acd3-f125c4a6a185,c8d22174-8ec3-48b4-bb7f-f627d3a02e03,EU 47.5
29553aab-6a69-4596-b8a9-fea6c0556365,NULL,EU 35.5
29553aab-6a69-4596-b8a9-fea6c0556365,NULL,EU 36
29553aab-6a69-4596-b8a9-fea6c0556365,NULL,EU 36.5
29553aab-6a69-4596-b8a9-fea6c0556365,NULL,EU 37.5
29553aab-6a69-4596-b8a9-fea6c0556365,NULL,EU 38
29553aab-6a69-4596-b8a9-fea6c0556365,NULL,EU 38.5
29553aab-6a69-4596-b8a9-fea6c0556365,NULL,EU 39
29553aab-6a69-4596-b8a9-fea6c0556365,NULL,EU 40
daba7f23-57fd-4024-8bc4-7d5839d92c40,4a001d3a-113c-48eb-8b1e-ae28fbd9d2f2,EU 38.5
daba7f23-57fd-4024-8bc4-7d5839d92c40,4a001d3a-113c-48eb-8b1e-ae28fbd9d2f2,EU 40
daba7f23-57fd-4024-8bc4-7d5839d92c40,4a001d3a-113c-48eb-8b1e-ae28fbd9d2f2,EU 41
daba7f23-57fd-4024-8bc4-7d5839d92c40,4a001d3a-113c-48eb-8b1e-ae28fbd9d2f2,EU 42.5
daba7f23-57fd-4024-8bc4-7d5839d92c40,4a001d3a-113c-48eb-8b1e-ae28fbd9d2f2,EU 44
9704fb68-14d6-4843-8eb9-7f990373c9d3,54b5023f-d7f1-4448-9aa8-39ff79f51e0d,EU 29.5
9704fb68-14d6-4843-8eb9-7f990373c9d3,54b5023f-d7f1-4448-9aa8-39ff79f51e0d,EU 31
9704fb68-14d6-4843-8eb9-7f990373c9d3,54b5023f-d7f1-4448-9aa8-39ff79f51e0d,EU 32
3fe303c2-3bc1-4997-8dc7-22c2ec6b306a,NULL,EU 37.5
3fe303c2-3bc1-4997-8dc7-22c2ec6b306a,NULL,EU 38
3fe303c2-3bc1-4997-8dc7-22c2ec6b306a,NULL,EU 38.5
3fe303c2-3bc1-4997-8dc7-22c2ec6b306a,NULL,EU 39
33ffb651-3349-469d-8368-fcf4c095c2da,734faa3d-15de-4fda-8966-9f0c930440b3,EU 39
a87f1c84-46ab-4f4e-8c6d-f0f18c5ab73d,NULL,EU 35.5
a87f1c84-46ab-4f4e-8c6d-f0f18c5ab73d,NULL,EU 36
a87f1c84-46ab-4f4e-8c6d-f0f18c5ab73d,NULL,EU 36.5
a87f1c84-46ab-4f4e-8c6d-f0f18c5ab73d,NULL,EU 37.5
a87f1c84-46ab-4f4e-8c6d-f0f18c5ab73d,NULL,EU 38
a87f1c84-46ab-4f4e-8c6d-f0f18c5ab73d,NULL,EU 38.5
a87f1c84-46ab-4f4e-8c6d-f0f18c5ab73d,NULL,EU 39
a87f1c84-46ab-4f4e-8c6d-f0f18c5ab73d,NULL,EU 40
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,9f0affb1-4713-43b3-aa1d-67452e20b6fe,EU 37.5
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,9f0affb1-4713-43b3-aa1d-67452e20b6fe,EU 38
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,887422d6-6b4c-4416-b5f2-6f61c8ad7fcf,EU 35.5
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,887422d6-6b4c-4416-b5f2-6f61c8ad7fcf,EU 36.5
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,887422d6-6b4c-4416-b5f2-6f61c8ad7fcf,EU 37.5
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,887422d6-6b4c-4416-b5f2-6f61c8ad7fcf,EU 38
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,887422d6-6b4c-4416-b5f2-6f61c8ad7fcf,EU 38.5
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,887422d6-6b4c-4416-b5f2-6f61c8ad7fcf,EU 39
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,887422d6-6b4c-4416-b5f2-6f61c8ad7fcf,EU 40
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,887422d6-6b4c-4416-b5f2-6f61c8ad7fcf,EU 40.5
9f0aa8b8-e841-4e17-9197-c7ba3eeeaa0a,887422d6-6b4c-4416-b5f2-6f61c8ad7fcf,EU 41
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 35.5
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 36
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 36.5
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 37.5
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 38
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 38.5
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 39
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 40
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 40.5
b412a763-b37d-4528-882f-c08af6475216,NULL,EU 41
d87ee4e6-10d0-4fbc-9002-33d24678e7ef,NULL,EU 18.5
d87ee4e6-10d0-4fbc-9002-33d24678e7ef,NULL,EU 21
d87ee4e6-10d0-4fbc-9002-33d24678e7ef,NULL,EU 23.5
d87ee4e6-10d0-4fbc-9002-33d24678e7ef,NULL,EU 25
d87ee4e6-10d0-4fbc-9002-33d24678e7ef,NULL,EU 26
d87ee4e6-10d0-4fbc-9002-33d24678e7ef,NULL,EU 27
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 37.5
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 38
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 38.5
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 39
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 40
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 40.5
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 41
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 42
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 42.5
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 43
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 44
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 44.5
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 45
b02b555b-a28f-415e-ab20-708e86b56fe0,9b77d81c-57a1-4e6c-bb39-f84fb43550ff,EU 45.5
b02b555b-a28f-415e-ab20-708e86b56fe0,70f6474f-14f3-4e47-8032-8978292e7f34,EU 37.5
b02b555b-a28f-415e-ab20-708e86b56fe0,70f6474f-14f3-4e47-8032-8978292e7f34,EU 38
b02b555b-a28f-415e-ab20-708e86b56fe0,70f6474f-14f3-4e47-8032-8978292e7f34,EU 38.5
b02b555b-a28f-415e-ab20-708e86b56fe0,70f6474f-14f3-4e47-8032-8978292e7f34,EU 39
b02b555b-a28f-415e-ab20-708e86b56fe0,70f6474f-14f3-4e47-8032-8978292e7f34,EU 40
b02b555b-a28f-415e-ab20-708e86b56fe0,70f6474f-14f3-4e47-8032-8978292e7f34,EU 43
7e594060-895a-435d-843c-52443d3bbe7b,NULL,EU 44
7e594060-895a-435d-843c-52443d3bbe7b,NULL,EU 45
be76eaf5-8294-4937-a22a-2580fa8169f0,a8bbd677-1af3-435b-9ada-048c9b029661,EU 40.5
be76eaf5-8294-4937-a22a-2580fa8169f0,a8bbd677-1af3-435b-9ada-048c9b029661,EU 42.5
be76eaf5-8294-4937-a22a-2580fa8169f0,a8bbd677-1af3-435b-9ada-048c9b029661,EU 43
be76eaf5-8294-4937-a22a-2580fa8169f0,a8bbd677-1af3-435b-9ada-048c9b029661,EU 44
be76eaf5-8294-4937-a22a-2580fa8169f0,a8bbd677-1af3-435b-9ada-048c9b029661,EU 44.5
be76eaf5-8294-4937-a22a-2580fa8169f0,a8bbd677-1af3-435b-9ada-048c9b029661,EU 45
8871e2f5-51be-45f5-98ff-923854dc7480,NULL,EU 18.5
8871e2f5-51be-45f5-98ff-923854dc7480,NULL,EU 19.5
8871e2f5-51be-45f5-98ff-923854dc7480,NULL,EU 21
8871e2f5-51be-45f5-98ff-923854dc7480,NULL,EU 22
8871e2f5-51be-45f5-98ff-923854dc7480,NULL,EU 23.5
8871e2f5-51be-45f5-98ff-923854dc7480,NULL,EU 25
8871e2f5-51be-45f5-98ff-923854dc7480,NULL,EU 26
8871e2f5-51be-45f5-98ff-923854dc7480,NULL,EU 27
bd4a7430-3aec-44ca-a549-4e783ee8d3ad,NULL,EU 36
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,e2c89247-4624-4089-bc7f-c602a91022e5,EU 37.5
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,e2c89247-4624-4089-bc7f-c602a91022e5,EU 38
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,848b242a-4330-4f11-ba83-0184959e3585,EU 35.5
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,848b242a-4330-4f11-ba83-0184959e3585,EU 36.5
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,848b242a-4330-4f11-ba83-0184959e3585,EU 37.5
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,848b242a-4330-4f11-ba83-0184959e3585,EU 38
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,848b242a-4330-4f11-ba83-0184959e3585,EU 38.5
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,848b242a-4330-4f11-ba83-0184959e3585,EU 39
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,848b242a-4330-4f11-ba83-0184959e3585,EU 40
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,848b242a-4330-4f11-ba83-0184959e3585,EU 40.5
91b95fb5-4038-4fa9-af2d-c4bf186c5f5b,848b242a-4330-4f11-ba83-0184959e3585,EU 41
8527ed53-ca46-47ae-a765-d65157f27915,79a4f553-39fe-4431-9d30-691d05dc81e5,EU 41
8527ed53-ca46-47ae-a765-d65157f27915,79a4f553-39fe-4431-9d30-691d05dc81e5,EU 42.5
8527ed53-ca46-47ae-a765-d65157f27915,79a4f553-39fe-4431-9d30-691d05dc81e5,EU 44
8527ed53-ca46-47ae-a765-d65157f27915,79a4f553-39fe-4431-9d30-691d05dc81e5,EU 45
8527ed53-ca46-47ae-a765-d65157f27915,a93fe3c6-592e-45aa-915e-9a6e9df777d6,EU 41
8527ed53-ca46-47ae-a765-d65157f27915,a93fe3c6-592e-45aa-915e-9a6e9df777d6,EU 42.5
8527ed53-ca46-47ae-a765-d65157f27915,a93fe3c6-592e-45aa-915e-9a6e9df777d6,EU 44
8527ed53-ca46-47ae-a765-d65157f27915,a93fe3c6-592e-45aa-915e-9a6e9df777d6,EU 45
49ef4a2c-6e08-4593-b214-d81e9ab1735e,NULL,EU 28
49ef4a2c-6e08-4593-b214-d81e9ab1735e,NULL,EU 28.5
49ef4a2c-6e08-4593-b214-d81e9ab1735e,NULL,EU 29.5
49ef4a2c-6e08-4593-b214-d81e9ab1735e,NULL,EU 31
49ef4a2c-6e08-4593-b214-d81e9ab1735e,NULL,EU 31.5
49ef4a2c-6e08-4593-b214-d81e9ab1735e,NULL,EU 32
49ef4a2c-6e08-4593-b214-d81e9ab1735e,NULL,EU 33.5
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,b3dae0c8-2ae3-426f-8928-6c3456555828,EU 36.5
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,b3dae0c8-2ae3-426f-8928-6c3456555828,EU 37.5
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,b3dae0c8-2ae3-426f-8928-6c3456555828,EU 38
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,4cd99564-b031-4f29-88b0-9158e1db02d1,EU 37.5
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,4cd99564-b031-4f29-88b0-9158e1db02d1,EU 38.5
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,4cd99564-b031-4f29-88b0-9158e1db02d1,EU 39
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,1ec22748-2ad5-46d9-aea3-190287d506fb,EU 36.5
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,1ec22748-2ad5-46d9-aea3-190287d506fb,EU 38
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,87725970-21f1-4ac5-8584-f32a2d393b8b,EU 36.5
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,87725970-21f1-4ac5-8584-f32a2d393b8b,EU 37.5
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,87725970-21f1-4ac5-8584-f32a2d393b8b,EU 38
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,87725970-21f1-4ac5-8584-f32a2d393b8b,EU 38.5
ad9c7fd9-9e65-4b17-8b37-b54e5cb63d6d,87725970-21f1-4ac5-8584-f32a2d393b8b,EU 39
83934509-e632-4ed0-86cf-99c76f2e4713,39b4a2f7-a005-47bd-9ef8-89458e79c35d,EU 35
b67c5e56-c63f-4f22-bfdf-b3938cbac54a,NULL,EU 36
b67c5e56-c63f-4f22-bfdf-b3938cbac54a,NULL,EU 36.5
b67c5e56-c63f-4f22-bfdf-b3938cbac54a,NULL,EU 37.5
b67c5e56-c63f-4f22-bfdf-b3938cbac54a,NULL,EU 38
b67c5e56-c63f-4f22-bfdf-b3938cbac54a,NULL,EU 38.5
b67c5e56-c63f-4f22-bfdf-b3938cbac54a,NULL,EU 39
b67c5e56-c63f-4f22-bfdf-b3938cbac54a,NULL,EU 40
b67c5e56-c63f-4f22-bfdf-b3938cbac54a,NULL,EU 40.5
b67c5e56-c63f-4f22-bfdf-b3938cbac54a,NULL,EU 41
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 35.5
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 36
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 36.5
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 37.5
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 38
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 38.5
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 39
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 40
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 40.5
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 41
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 42.5
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,491ecfcf-c30d-4b5a-babe-cc08c7b360fc,EU 43
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,037433df-5d01-45d5-8598-3a5a1bc9097c,EU 35.5
d00e6a2c-85c5-4877-81fc-e9be6c3db4b7,037433df-5d01-45d5-8598-3a5a1bc9097c,EU 36
